流域面积,相对高差,平均坡度,ndvi,clay,sand,silt,一级道路密度,二级道路密度,三级道路密度,四级道路密度,高速公路密度,铁路密度,断裂带密度,雨季降雨量均值,暴雨数量,特大暴雨数量,大暴雨数量,大雨数量,发生
72.4145966,1172,20.9778004,0.617596,37.4375,35.5937996,26.9687996,0,0.0000027,0.0010629,0.0008062,0,0,0,6.37641,0.620297,0.620297,0.620297,0.620297,0
55.3250008,1411,18.5683002,0.578324,28.4717007,49.8679008,21.6604004,0,0.0001134,0.0001664,0.001054,0,0,0,6.1592102,2,2,2,2,0
39.1874008,1370,23.9734001,0.690702,34.1795006,38.8717995,26.9487,0,0.0489263,0.176153,0.0014917,0,0,0,6.1462798,0.335677,0.335677,0.335677,0.335677,0
26.0877991,1179,17.0578003,0.791109,31.7999992,38,30.2000008,0,0.0148454,0,0.0022363,0,0,0,7.3505301,0.223466,0.223466,0.223466,0.223466,1
107.7860031,1979,23.2907009,0.634775,34.7358017,37.5848999,27.6791992,0,0.0004458,0.0014739,0.0005421,0,0,0,6.3720498,0.923284,0.923284,0.923284,0.923284,0
0.148644,219,10.9756002,0.430849,19.7985001,60.1912003,20.0102997,0,1.56435,0,0.393731,0,0,0,6.2339001,0.0012733,0.0012733,0.0012733,0.0012733,0
52.6730995,929,18,0.626642,40.0191994,31.4230995,28.5576992,0,0.0012553,0.000287,0.0011127,0,0,0,6.27212,0.451194,0.451194,0.451194,0.451194,0
15.4287004,697,14.1924,0.457811,19.4615002,60.846199,19.6923008,0,0.0021104,0.0845862,0.0037979,0,0,0,6.19312,0.132161,0.132161,0.132161,0.132161,0
11.8410997,665,21.8073006,0.602134,28.1667004,50.25,21.5832996,0,0.0071292,0,0.004952,0,0,0,6.0847402,0.10143,0.10143,0.10143,0.10143,0
23.8621006,1553,19.2840996,0.708867,26,38.7272987,35.2727013,0,0.0269887,0,0.0024562,0,0,0,7.0809002,0.204401,0.204401,0.204401,0.204401,0
27.6854,1826,20.9304008,0.711941,27.7036991,38.5926018,33.703701,0,0.0012186,0,0.0021188,0,0,0,7.0805202,0.237151,0.237151,0.237151,0.237151,0
67.4061966,1141,18.5711002,0.72093,26.5077,41.4462013,32.0461998,0,0.001614,0.000288,0.0008704,0,0,0,7.3873501,0.577396,0.577396,0.577396,0.577396,0
25.4195995,803,20.2607002,0.598486,36.5185013,38.1851997,25.2963009,0,0.0139441,0.0129498,0.0023143,0,0,0,6.4147701,0.217742,0.217742,0.217742,0.217742,0
39.6208,1971,25.0391006,0.728114,30.7317009,37.3414993,31.9267998,0,0.0001623,0.0003438,0.001484,0,0,0,6.3269401,0.339388,0.339388,0.339388,0.339388,1
34.6362,1851,24.0592995,0.623276,31.1212006,41.8787994,27,0,0.0004922,0.000068,0.0016986,0,0,0,6.2396402,0.296691,0.296691,0.296691,0.296691,1
205.6450043,1334,22.5175991,0.659792,31.0538998,39.7647018,29.1814003,0,0.000265,0.0001135,0.0002867,0,0,0,6.3961,2,2,2,2,0
0.773402,373,18.3055992,0.59764,31.0293999,36.017601,32.9528999,0,0,0,0.0759522,0,0,0,7.5959802,0.0066249,0.0066249,0.0066249,0.0066249,0
0.584076,431,19.4293003,0.665397,32.299099,36.7794991,30.9214001,0,0,0,0.100714,0,0,0,7.6189899,0.0050032,0.0050032,0.0050032,0.0050032,0
2.15797,555,26.2492008,0.711663,34.3333015,38,27.6667004,0,0,0,0.0272987,0,0,0,7.1709299,0.018485,0.018485,0.018485,0.018485,0
49.7237015,2196,25.2518997,0.708585,33.4081993,35.4490013,31.1429005,0,0.0014304,0,0.0011875,0,0,0,6.8979802,0.425929,0.425929,0.425929,0.425929,0
52.3902016,1888,33.4295998,0.606157,33.3653984,43.0385017,23.5962009,0,0,0.022051,0.0011279,0,0,0,6.81496,0.44877,0.44877,0.44877,0.44877,1
34.8644981,709,15.3851995,0.7103,28.4053993,39.4053993,32.1892014,0,0.0034175,0.0268328,0.0016953,0,0,0,7.4368401,0.298646,0.298646,0.298646,0.298646,0
7.5788102,985,26.5251999,0.673704,38.4286003,33.5713997,28,0,0.0281898,0,0.0078034,0,0,0,7.3092299,0.0649195,0.0649195,0.0649195,0.0649195,0
65.1294022,1300,15.3550997,0.561841,35.1613007,32.1128998,32.7257996,0,0.0000082,0,0.0009084,0,0,0,7.3004899,0.557894,0.557894,0.557894,0.557894,1
1.06428,729,26.3904991,0.453907,36.9104996,44.6409988,18.4484997,0,0,0,0.0556583,0,0,0,7.0189199,0.0091165,0.0091165,0.0091165,0.0091165,1
61.1622009,1532,26.1604996,0.651867,38.6207008,33.9654999,27.4137993,0,0.0003114,0.0008485,0.0009699,0,0,0,6.4825602,0.523911,0.523911,0.523911,0.523911,1
26.7247009,1985,24.1361008,0.713811,28.8076992,43.3077011,27.8845997,0,0.0065274,0.0008656,0.0022215,0,0,0,6.3516898,0.228922,0.228922,0.228922,0.228922,0
13.1626997,790,20.0667,0.683538,37.3077011,32.7691994,29.9230995,0,0.006177,0,0.0045106,0,0,0,7.2666502,0.112751,0.112751,0.112751,0.112751,0
16.7416992,623,14.7084999,0.503356,40.2778015,29.4444008,30.2777996,0,0.006483,0.0043708,0.0035591,0,0,0,6.3011699,0.143408,0.143408,0.143408,0.143408,0
129.0090027,1373,20.2588997,0.660135,34.7673988,37.0078011,28.2248001,0,0.0004031,0.0004707,0.0004621,0,0,0,6.1577702,1.10508,1.10508,1.10508,1.10508,0
12.0510998,953,19.5098991,0.566546,39.5,33.5,27,0,0.005959,0,0.0049508,0,0,0,6.3157601,0.103229,0.103229,0.103229,0.103229,0
34.8624992,1108,20.4641991,0.728875,29.6061001,41.2727013,29.1212006,0,0.0009686,0,0.0017076,0,0,0,7.4446001,0.298629,0.298629,0.298629,0.298629,0
10.0100002,781,17.4864998,0.522434,39.8889008,31,29.1110992,0,0.341788,0.210978,0.0059626,0,0,0,6.3185101,0.0857452,0.0857452,0.0857452,0.0857452,1
46.6530991,1364,16.7474003,0.619187,36.4048004,30.9048004,32.6904984,0,0.0000655,0,0.0012785,0,0,0,7.59094,0.399627,0.399627,0.399627,0.399627,1
38.7848015,1259,20.3243008,0.65083,38.3889008,34.5278015,27.0832996,0,0.0036324,0,0.0015424,0,0,0,6.1005101,0.332228,0.332228,0.332228,0.332228,0
22.1459007,1412,19.8400002,0.532847,36.1500015,32.5,31.3500004,0,0.000374,0.0028232,0.0027005,0,0,0,6.2789602,0.1897,0.1897,0.1897,0.1897,1
12.8010998,1302,30.6163998,0.636881,29.9090996,45.8181992,24.2726994,0,0.0142991,0.0594542,0.0046744,0,0,0,7.0189199,0.109654,0.109654,0.109654,0.109654,1
31.9246006,892,23.3110008,0.637596,34.9687996,39.5625,25.4687996,0,0.0039121,0.000707,0.0018825,0,0,0,6.6540399,0.273463,0.273463,0.273463,0.273463,0
30.1562996,1422,27.1483002,0.642718,34.7097015,39.0968018,26.1935005,0,0.0007873,0,0.0019893,0,0,0,6.6220398,0.258316,0.258316,0.258316,0.258316,1
41.1484985,1073,23.2089996,0.64651,31.3684006,41.5262985,27.1053009,0,0.0002479,0.0004493,0.0014623,0,0,0,6.5753398,0.352475,0.352475,0.352475,0.352475,0
68.9735031,1877,23.9151993,0.670041,36.1449013,37.043499,26.8115997,0,0.0489112,0.0044092,0.000871,0,0,0,6.4257698,0.590821,0.590821,0.590821,0.590821,0
25.9762993,1129,13.6382999,0.474453,40.7599983,30.8400002,28.3999996,0,0.0001964,0.0026466,0.0023185,0,0,0,6.2881799,0.222511,0.222511,0.222511,0.222511,0
47.6582985,1876,22.3064003,0.56605,33.9583015,36.7083015,29.3332996,0,0.0001883,0.0002012,0.0012625,0,0,0,6.3269901,0.408237,0.408237,0.408237,0.408237,1
32.9180984,941,18.5081005,0.743573,27.7096996,40.9355011,31.3547993,0,0.0006475,0,0.0018261,0,0,0,7.7460499,0.281974,0.281974,0.281974,0.281974,0
3.9544799,843,23.8299007,0.546501,23,58,19,0,0.0588083,0.294902,0.0152176,0,0,0,6.4714198,0.0338737,0.0338737,0.0338737,0.0338737,0
25.9995995,1290,24.2394009,0.791777,29.9258995,38.703701,31.3703995,0,0.000276,0,0.0023159,0,0,0,7.7106099,0.222711,0.222711,0.222711,0.222711,0
0.230911,336,24.9591007,0.511852,37.9207993,29.8470001,32.2321014,0,0,0,0.261361,0,0,0,6.3564901,0.001978,0.001978,0.001978,0.001978,0
38.7509995,1393,24.8866005,0.69724,42.2972984,29.9729996,27.7297001,0,0.0033852,0.0202851,0.001557,0,0,0,7.1758399,0.331938,0.331938,0.331938,0.331938,0
71.6362991,1015,18.9041004,0.559859,41.1405983,30.9218998,27.9375,0,0.0007264,0.0007034,0.0008441,0,0,0,6.1262102,0.613631,0.613631,0.613631,0.613631,0
26.8638,1341,20.7798996,0.770612,32.655201,36.2759018,31.0690002,0,0.0019867,0,0.0022458,0,0,0,7.4029102,0.230113,0.230113,0.230113,0.230113,1
30.4360008,1138,21.6707001,0.604552,33.6666985,39.4667015,26.8666992,0,0.0005795,0.0377358,0.0019901,0,0,0,6.43679,0.260713,0.260713,0.260713,0.260713,1
43.6394005,914,19.4932003,0.744158,27.6189995,42.0713997,30.3094997,0,0.047211,0,0.0013842,0,0,0,7.7645502,0.373811,0.373811,0.373811,0.373811,0
11.1394997,1233,26.1828003,0.666737,36.1818008,33.4544983,30.3635998,0,0.0019116,0,0.0054318,0,0,0,6.6346302,0.0954204,0.0954204,0.0954204,0.0954204,0
56.7481995,1179,20.2737007,0.597655,37.5262985,36.5614014,25.9123001,0,0.0008462,0.0001826,0.0010684,0,0,0,6.0725198,0.486101,0.486101,0.486101,0.486101,0
22.8458996,1530,21.3752003,0.567483,27.0475998,52.0475998,20.9048004,0,0.0051397,0.0048087,0.0026539,0,0,0,6.3564901,0.195696,0.195696,0.195696,0.195696,1
46.4499016,1446,22.6268997,0.652289,37.1428986,36.7346992,26.1224003,0,0.0040354,0,0.001307,0,0,0,6.0946798,0.397886,0.397886,0.397886,0.397886,0
1.91863,252,17.0534992,0.437798,41,31,28,0,0.109067,0.123997,0.0316961,0,0,0,6.07095,0.0164348,0.0164348,0.0164348,0.0164348,0
38.1679001,983,16.9619007,0.723923,27.2161999,42.2431984,30.5405006,0,0.006105,0.001907,0.0015907,0,0,0,7.4496999,0.326943,0.326943,0.326943,0.326943,0
101.7470016,1391,19.7796001,0.561178,39.1615982,31.8181992,29.0202007,0,0.0004842,0.0938779,0.0005976,0,0,0,6.1884599,2,2,2,2,0
11.5895996,966,24.0895996,0.537693,32.0909004,44.3636017,23.5454998,0,0,0,0.0052425,0,0,0,6.4714198,0.0992756,0.0992756,0.0992756,0.0992756,1
27.6844997,1400,21.4626007,0.620488,34.3213997,41.1786003,24.5,0,0.0013243,0.0059675,0.002196,0,0,0,6.42519,0.237143,0.237143,0.237143,0.237143,1
4.8041101,274,13.9583998,0.473879,43,28,29,0,0.0330913,0,0.0126736,0,0,0,6.0718699,0.0411517,0.0411517,0.0411517,0.0411517,0
5.8282299,359,14.5479002,0.470559,43,28,29,0,0.0228442,0,0.0104497,0,0,0,6.0767798,0.0499242,0.0499242,0.0499242,0.0499242,0
19.5648003,899,20.0429993,0.575444,37.3333015,36.7778015,25.8889008,0,0.000063,0.0011902,0.0031135,0,0,0,6.0745401,0.167591,0.167591,0.167591,0.167591,0
5.2427902,692,23.1966991,0.501076,40,31.5,28.5,0,0.0375149,0,0.0116145,0,0,0,6.1522102,0.0449093,0.0449093,0.0449093,0.0449093,0
47.4617004,1332,14.6339998,0.494797,40.4681015,30.5319004,29,0,0.000882,0.0132727,0.0012845,0,0,0,6.1956,0.406553,0.406553,0.406553,0.406553,0
25.5494003,1428,21.3388004,0.607553,41.5999985,27.9599991,30.4400005,0,0.0002297,0.0007285,0.0023836,0,0,0,6.2801499,0.218854,0.218854,0.218854,0.218854,0
24.8253994,1117,21.8656006,0.740776,36.2173996,32.5217018,31.2609005,0,0.0003385,0.0007289,0.0024532,0,0,0,7.0100498,0.212652,0.212652,0.212652,0.212652,1
26.5088005,1217,21.9328003,0.614285,38.625,34.875,26.5,0,0.0010175,0.0013886,0.0023012,0,0,0,6.0823302,0.227072,0.227072,0.227072,0.227072,0
24.7373009,777,17.9992008,0.748429,25.6000004,37.7999992,36.5999985,0,0.0098583,0,0.0024633,0,0,0,7.8190398,0.211898,0.211898,0.211898,0.211898,0
44.6363983,1549,20.6784992,0.721459,35.5652008,33.1304016,31.3043003,0,0.0004538,0.0002961,0.0013667,0,0,0,7.0743899,0.382352,0.382352,0.382352,0.382352,1
22.4053993,802,16.7329006,0.757218,26.7390995,39.956501,33.3042984,0,0.0015943,0.0031956,0.0027272,0,0,0,7.4941001,0.191922,0.191922,0.191922,0.191922,1
12.4141998,802,24.2978001,0.588649,36.6153984,34.5385017,28.8462009,0,0.0210875,0.0100351,0.0049369,0,0,0,6.1485801,0.106339,0.106339,0.106339,0.106339,0
27.7413998,1303,18.3090992,0.56913,39.8889008,29.3332996,30.7777996,0,0.0092796,0.0202126,0.0022095,0,0,0,6.2750001,0.23763,0.23763,0.23763,0.23763,0
8.2297697,1051,26.1303005,0.533621,34.2221985,41.5555992,24.2222004,0,0,0,0.0074473,0,0,0,6.4445,0.0704955,0.0704955,0.0704955,0.0704955,0
127.5360031,1525,24.3574009,0.543478,35.5279999,36.1119995,28.3600006,0,0.000196,0.0001405,0.0004819,0,0,0,6.6546698,1.09246,1.09246,1.09246,1.09246,0
30.0872993,1481,22.6429005,0.53754,39.0968018,30.7418995,30.1613007,0,0.0159789,0.0311761,0.0020405,0,0,0,6.3454599,0.257725,0.257725,0.257725,0.257725,0
51.0791016,675,16.8885002,0.757596,25.3332996,41,33.6666985,0,0.0018465,0,0.0012007,0,0,0,7.8412399,0.43754,0.43754,0.43754,0.43754,0
73.3473969,1241,20.7150002,0.560878,32.2972984,39.5541,28.1485996,0,0.0004106,0.001156,0.0008398,0,0,0,6.5339599,0.628288,0.628288,0.628288,0.628288,0
46.3689003,1439,24.8234005,0.626304,37.6521988,36.2608986,26.0869999,0,0.0021331,0.0143467,0.0013259,0,0,0,6.2122102,0.397192,0.397192,0.397192,0.397192,0
30.9085999,1575,24.0287991,0.773899,31.3103008,35.5517006,33.1379013,0,0.0002902,0,0.0019855,0,0,0,7.8327599,0.264761,0.264761,0.264761,0.264761,0
41.8698997,1605,21.530899,0.738342,27.8500004,37.7249985,34.4249992,0,0.0008081,0,0.0014661,0,0,0,7.79566,0.358654,0.358654,0.358654,0.358654,0
57.6743011,1599,22.1327991,0.604461,34.7368011,37.6139984,27.6490993,0,0.000214,0.0057734,0.0010686,0,0,0,6.4897399,0.494033,0.494033,0.494033,0.494033,0
11.3685999,810,25.0904999,0.522203,42.6363983,27.8181992,29.5454998,0,0.0098097,0.198669,0.0054244,0,0,0,6.3399701,0.0973822,0.0973822,0.0973822,0.0973822,0
31.7185993,757,15.7292004,0.70238,27.6452007,40.3548012,32,0,0.0012458,0.0011332,0.0019419,0,0,0,7.5285101,0.271699,0.271699,0.271699,0.271699,1
28.9787006,1294,18.4081001,0.550421,38.1724014,31.2413998,30.5862007,0,0.0273776,0.000308,0.0021327,0,0,0,6.2879801,0.248229,0.248229,0.248229,0.248229,0
47.4351997,1554,22.5510998,0.689913,28.8722992,40.2979012,30.8297997,0,0.0070666,0,0.0013064,0,0,0,6.9504199,0.406327,0.406327,0.406327,0.406327,0
66.0979996,1168,23.3628998,0.525485,29.9692001,47.5537987,22.4769001,0,0.000434,0.0008647,0.0009366,0,0,0,6.5293798,0.56619,0.56619,0.56619,0.56619,1
36.9670982,1326,22.0881004,0.632672,31.9428997,39.3713989,28.6856995,0,0.0065172,0,0.0016806,0,0,0,7.0278702,0.316657,0.316657,0.316657,0.316657,0
43.2492981,1274,24.3985004,0.617682,37.9286003,33.6428986,28.4286003,0,0.0009601,0.0007089,0.0014355,0,0,0,6.1543198,0.37047,0.37047,0.37047,0.37047,0
30.6987,1005,15.5275002,0.513816,41.5517006,29.6896992,28.7586002,0,0.0004108,0.0202793,0.0020235,0,0,0,6.2286601,0.262962,0.262962,0.262962,0.262962,0
28.9768009,1133,21.6016998,0.626314,33.344799,39.5862007,27.0690002,0,0.0012677,0.0230022,0.0021416,0,0,0,6.2800598,0.248213,0.248213,0.248213,0.248213,0
10.9707003,1407,21.9034004,0.540387,43,24.7273006,32.2727013,0,0.219245,0.0069718,0.0056616,0,0,0,6.3159699,0.0939741,0.0939741,0.0939741,0.0939741,0
61.2752991,959,17.2830009,0.580825,32.1803017,39.1474991,28.6721001,0,0.0002505,0.0009418,0.0010132,0,0,0,6.7251101,0.52488,0.52488,0.52488,0.52488,1
38.763401,1669,21.9594002,0.634129,33.7750015,38.4000015,27.8250008,0,0.0012214,0.0478898,0.0016048,0,0,0,6.5278602,0.332044,0.332044,0.332044,0.332044,1
29.4200001,1222,25.7010994,0.545726,28.6070995,49.9286003,21.4643002,0,0,0.0105568,0.0021131,0,0,0,6.4658298,0.252009,0.252009,0.252009,0.252009,1
22.3435993,1199,24.6821003,0.605811,39.2083015,33.9583015,26.8332996,0,0.0505404,0.0086268,0.0027847,0,0,0,6.4442,0.191393,0.191393,0.191393,0.191393,0
28.0946007,1129,23.1210995,0.617406,40.6922989,31.4615002,27.8462009,0,0.0003076,0.0003866,0.0022169,0,0,0,6.33812,0.240656,0.240656,0.240656,0.240656,0
34.4206009,856,19.4755993,0.647183,37.375,31.75,30.875,0,0.000031,0,0.0018133,0,0,0,6.1797199,0.294844,0.294844,0.294844,0.294844,0
22.4591999,906,19.1040001,0.65908,30.2609005,42.1304016,27.6086998,0,0.0020082,0.0076758,0.0027876,0,0,0,6.6834302,0.192384,0.192384,0.192384,0.192384,0
37.1086998,1517,24.3908997,0.801769,31.6571007,37.1142998,31.2285995,0,0,0,0.0016811,0,0,0,7.9514499,0.31787,0.31787,0.31787,0.31787,0
34.2855988,1089,23.9223995,0.559072,36.8235016,33.7058983,29.4706001,0,0.0024746,0.0916142,0.0018258,0,0,0,6.2188902,0.293688,0.293688,0.293688,0.293688,0
1.83483,583,25.9022999,0.498204,43,27.6560001,29.3439999,0,0.126673,1.18338,0.034112,0,0,0,6.3399701,0.015717,0.015717,0.015717,0.015717,0
75.427597,1614,20.9932003,0.662531,39.4729996,30.8243008,29.7026997,0,0.0000931,0.0026864,0.0008297,0,0,0,7.05861,0.646107,0.646107,0.646107,0.646107,1
41.6315002,1654,22.6331005,0.794127,31.0487995,37,31.9512005,0,0.0001832,0,0.0015024,0,0,0,7.9858699,0.356612,0.356612,0.356612,0.356612,0
11.7350998,723,24.2793007,0.506643,43,28,29,0,0.0012629,0,0.0053425,0,0,0,6.3654099,0.100522,0.100522,0.100522,0.100522,0
30.1914997,1377,20.6116009,0.57065,39.1110992,28.2963009,32.5926018,0,0.0051259,0.0096053,0.0020793,0,0,0,6.3408799,0.258618,0.258618,0.258618,0.258618,0
41.2986984,1326,22.9738007,0.606857,29.375,39.75,30.875,0,0.0030784,0.0006177,0.0015234,0,0,0,6.9532099,0.353762,0.353762,0.353762,0.353762,0
56.8619995,1609,19.8279991,0.615332,35.125,36.9463997,27.9286003,0,0.0001325,0.013825,0.0011063,0,0,0,6.48032,0.487075,0.487075,0.487075,0.487075,1
157.7879944,1417,22.8925991,0.637245,30.4386997,41.2839012,28.2773991,0,0.0000623,0.0004453,0.000399,0,0,0,6.7744002,1.3516001,1.3516001,1.3516001,1.3516001,0
38.9628983,1569,21.6788006,0.670807,35,35.3250008,29.6749992,0,0.0024529,0.0004155,0.0016161,0,0,0,7.2590699,0.333753,0.333753,0.333753,0.333753,1
115.2939987,1540,20.8939991,0.669842,29.6105995,39.2654991,31.1238995,0,0.0002963,0.0094801,0.0005481,0,0,0,6.7529702,0.987597,0.987597,0.987597,0.987597,1
9.7104101,675,19.4874001,0.507787,43,28,29,0,0.0024624,0,0.0065014,0,0,0,6.5079699,0.0831786,0.0831786,0.0831786,0.0831786,0
129.1309967,1288,18.8353996,0.728536,37.0866013,32.1575012,30.7558994,0,0.0002579,0,0.0004877,0,0,0,7.5378699,1.10613,1.10613,1.10613,1.10613,0
40.6554985,933,18.7612,0.555613,41.5,29,29.5,0,0.0003243,0.183427,0.0015543,0,0,0,6.3599401,0.348252,0.348252,0.348252,0.348252,0
26.2199993,1265,26.5477009,0.765102,26.9615002,38.8077011,34.2308006,0,0,0.146981,0.0024084,0,0,0,7.9703002,0.224598,0.224598,0.224598,0.224598,0
9.5240402,782,20.8834,0.562044,43,28,29,0,0.001593,0,0.0066572,0,0,0,6.4056301,0.0815821,0.0815821,0.0815821,0.0815821,1
37.2238007,1368,23.2408009,0.67011,35.1110992,37.8889008,27,0,0.0014137,0.0723671,0.0017064,0,0,0,6.66851,0.318856,0.318856,0.318856,0.318856,1
71.9296036,1776,19.0305996,0.604337,36.4225006,36.3661995,27.2112999,0,0.0014257,0.0017818,0.0008832,0,0,0,6.35848,0.616143,0.616143,0.616143,0.616143,1
26.1471004,1740,26.2413006,0.72541,34.125,35,30.875,0,0.0088185,0,0.0024339,0,0,0,6.8538899,0.223974,0.223974,0.223974,0.223974,0
67.9253998,1791,23.4862003,0.751167,28.0293999,36.9558983,35.0147018,0,0.0285213,0,0.000934,0,0,0,7.9893298,0.581843,0.581843,0.581843,0.581843,1
71.219902,1821,24.2642002,0.689851,31.6301003,37.4930992,30.8766994,0,0.0003521,0,0.0008945,0,0,0,6.9196,0.610064,0.610064,0.610064,0.610064,0
110.4029999,1923,21.3831005,0.720398,28.3831997,38.6636009,32.9533005,0,0.0009386,0.0003375,0.0005754,0,0,0,7.6526399,0.945703,0.945703,0.945703,0.945703,1
25.2176991,1128,22.2563,0.608138,28.0869999,42.3913002,29.5216999,0,0,0.0247356,0.0025251,0,0,0,7.2831001,0.216013,0.216013,0.216013,0.216013,0
29.5109005,1289,19.2549,0.576215,41.3846016,30.5384998,28.0769005,0,0.0006798,0.0057499,0.0021569,0,0,0,6.5917401,0.252788,0.252788,0.252788,0.252788,1
23.0496006,1746,29.8414001,0.781398,30.7273006,35.8636017,33.4090996,0,0.0444818,0,0.0027644,0,0,0,8.0554199,0.197441,0.197441,0.197441,0.197441,0
25.2376995,907,21.7835007,0.630613,25.3199997,41.1599998,33.5200005,0,0.0789945,0.0898371,0.0025329,0,0,0,6.9219398,0.216184,0.216184,0.216184,0.216184,0
10.9148998,712,21.469101,0.610097,41.0909004,31,27.9090996,0,0.0030538,0,0.0058625,0,0,0,6.7321301,0.093496,0.093496,0.093496,0.093496,1
11.9954996,1756,25.6525993,0.623535,32.5,42.0999985,25.3999996,0,0.0126343,0.0079649,0.0053218,0,0,0,6.91221,0.102752,0.102752,0.102752,0.102752,1
105.3939972,1658,18.7113991,0.738107,25.5881996,37.9314003,36.4804001,0,0.0000866,0,0.000606,0,0,0,8.0195303,0.9028,0.9028,0.9028,0.9028,0
69.3731003,1495,21.3045006,0.527988,28.7462997,47.4477997,23.8059998,0,0.0004021,0.0064919,0.000923,0,0,0,6.7417102,0.594245,0.594245,0.594245,0.594245,1
48.9017982,995,18.7544003,0.660488,29.4130001,42.1304016,28.4564991,0,0.0010297,0.0013928,0.0013139,0,0,0,6.7322502,0.418889,0.418889,0.418889,0.418889,0
33.0863991,1300,24.4587002,0.672213,33.8824005,38.6764984,27.4412003,0,0.0006229,0.0027861,0.0019433,0,0,0,6.7400899,0.283415,0.283415,0.283415,0.283415,1
34.0653,1544,22.5496998,0.692676,33.5587997,37.2647018,29.1765003,0,0.0895845,0,0.0018879,0,0,0,6.7355499,0.291801,0.291801,0.291801,0.291801,1
4.3819098,681,20.6977005,0.57085,43,28,29,0,0.0305718,0.0036297,0.0147079,0,0,0,6.7300401,0.0375351,0.0375351,0.0375351,0.0375351,1
65.7701035,1822,27.9424992,0.706893,36.25,33.125,30.625,0,0.000359,0.0004126,0.0009776,0,0,0,7.6220999,0.563382,0.563382,0.563382,0.563382,0
62.0442009,1366,23.2063999,0.607124,35.8333015,37.5167007,26.6499996,0,0.0008795,0.0178773,0.0010379,0,0,0,6.5583601,0.531466,0.531466,0.531466,0.531466,0
14.7578001,916,22.4078007,0.617832,42.5332985,28.7332993,28.7332993,0,0.0029749,0.0052949,0.0043722,0,0,0,6.7303901,0.126414,0.126414,0.126414,0.126414,1
23.0338001,745,12.3768997,0.494092,41.7826004,28.4347992,29.7826004,0,0.0004655,0.001065,0.0027976,0,0,0,6.4998398,0.197306,0.197306,0.197306,0.197306,1
16.3621006,1050,23.4892998,0.629786,42.0667,29.4666996,28.4666996,0,0.198144,0.203722,0.0039454,0,0,0,6.7326899,0.140156,0.140156,0.140156,0.140156,1
54.0997009,2034,23.9162998,0.613539,37.1730995,34.346199,28.4808006,0,0.032524,0.0000059,0.0011933,0,0,0,7.0960698,0.463414,0.463414,0.463414,0.463414,1
82.0108032,1480,23.1329002,0.606387,38.5374985,35.0125008,26.4500008,0,0.0007194,0.0007768,0.0007876,0,0,0,6.73452,0.702498,0.702498,0.702498,0.702498,0
31.5063992,2062,25.9983006,0.600342,40,30.6128998,29.3871002,0,0.0015891,0.0053217,0.0020503,0,0,0,7.2413802,0.269881,0.269881,0.269881,0.269881,1
28.6481991,1703,26.7933006,0.767289,36.703701,35.7406998,27.5555992,0,0.0021379,0,0.002253,0,0,0,8.0689602,0.245399,0.245399,0.245399,0.245399,1
31.5683994,1393,23.7357998,0.66818,26.3125,39,34.6875,0,0.0165074,0.0201633,0.0020544,0,0,0,6.9219398,0.270412,0.270412,0.270412,0.270412,0
39.5646019,1017,19.6140003,0.51663,41.9230995,29.6923008,28.3845997,0,0.0010374,0.003523,0.0016385,0,0,0,6.5537801,0.338907,0.338907,0.338907,0.338907,1
0.630207,439,27.0510998,0.606589,43,28,29,0,0,0,0.103003,0,0,0,6.7300401,0.0053983,0.0053983,0.0053983,0.0053983,0
76.5044022,1441,19.9204006,0.533116,41.0400009,28.8799992,30.0799999,0,0.00015,0.0002423,0.0008474,0,0,0,6.6366801,0.655331,0.655331,0.655331,0.655331,1
13.6744003,949,21.2553997,0.582976,40.6666985,31.6667004,27.6667004,0,0.0911951,0.0305247,0.0047487,0,0,0,6.7303901,0.117134,0.117134,0.117134,0.117134,0
34.6716995,1239,23.3918991,0.657955,32.6060982,39.5455017,27.8484993,0,0.0024242,0.0027238,0.0018742,0,0,0,6.7501101,0.296995,0.296995,0.296995,0.296995,1
42.3941994,2131,26.0608997,0.745319,34.5999985,33.5750008,31.8250008,0,0.0020511,0.0020191,0.0015268,0,0,0,7.9984498,0.363145,0.363145,0.363145,0.363145,1
61.7573013,1505,23.3458004,0.79029,34.25,37.0332985,28.7166996,0,0.0105031,0,0.0010488,0,0,0,7.7125602,0.529008,0.529008,0.529008,0.529008,0
43.0438004,1756,23.7859993,0.66081,31.0249996,39.8499985,29.125,0,0.0430812,0.0008876,0.0015106,0,0,0,7.2650199,0.36871,0.36871,0.36871,0.36871,0
35.1119995,1596,19.8798008,0.646635,27.25,42.25,30.5,0,0.0194501,0.010478,0.0018531,0,0,0,7.05866,0.300766,0.300766,0.300766,0.300766,0
33.3064003,871,18.2033997,0.58747,31.875,41.25,26.875,0,0.0007534,0.0016973,0.0019574,0,0,0,6.80194,0.2853,0.2853,0.2853,0.2853,0
22.5573006,1393,26.5564995,0.726775,40.3333015,30.0951996,29.5713997,0,0.0200269,0,0.0028786,0,0,0,8.0820799,0.193224,0.193224,0.193224,0.193224,0
66.3117981,1677,25.4111004,0.654015,38.7655983,32.8905983,28.3437996,0,0.0136642,0.0148904,0.000983,0,0,0,6.8270602,0.568021,0.568021,0.568021,0.568021,0
130.7050018,2162,23.4277992,0.77027,33.2891006,37.5937996,29.1172009,0,0.0000521,0,0.0004971,0,0,0,8.1126003,1.11961,1.11961,1.11961,1.11961,1
